#Network Station Location Channel Quality SampleRate Earliest                    Latest                     
FR       AJAC    00       HHZ     M       100.0      2019-06-25T00:00:01.790499Z 2019-06-25T23:59:59.820499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-26T00:00:01.890500Z 2019-06-28T23:59:59.500499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-29T00:00:01.570499Z 2019-07-01T00:00:00.150499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-01T00:00:00.160500Z 2019-07-03T00:00:01.090496Z
FR       AJAC    00       HHZ     M       100.0      2019-07-03T00:00:01.100499Z 2019-07-04T00:00:00.880499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-04T00:00:00.890500Z 2019-07-04T14:07:39.730500Z
FR       AJAC    00       HHZ     M       100.0      2019-07-04T14:07:41.660500Z 2019-07-09T23:59:59.640499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-10T00:00:01.710500Z 2019-07-13T00:00:00.410499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-13T00:00:00.420500Z 2019-07-14T23:59:59.560499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-15T00:00:01.630500Z 2019-07-17T12:11:19.270500Z
FR       AJAC    00       HHZ     M       100.0      2019-07-17T12:11:21.100499Z 2019-07-19T00:00:00.450499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-19T00:00:00.460500Z 2019-07-21T23:59:59.570499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-22T00:00:01.640500Z 2019-07-22T08:21:05.240500Z
FR       AJAC    00       HHZ     M       100.0      2019-07-22T08:21:07.090499Z 2019-07-22T23:59:59.560499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-23T00:00:01.630500Z 2019-07-24T23:59:59.740499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-25T00:00:01.810499Z 2019-07-25T23:59:59.730499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-26T00:00:01.800499Z 2019-07-26T23:59:59.490499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-27T00:00:00.910500Z 2019-07-29T00:00:01.350499Z
FR       AJAC    00       HHZ     M       100.0      2019-07-29T00:00:01.360500Z 2019-07-30T23:59:59.610500Z
FR       AJAC    00       HHZ     M       100.0      2019-07-31T00:00:01.680500Z 2019-08-02T00:00:00.120499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-02T00:00:00.130500Z 2019-08-06T23:59:59.980499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-07T00:00:02.050499Z 2019-08-07T23:59:59.740499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-08T00:00:01.810499Z 2019-08-09T00:00:00.140499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-09T00:00:00.150500Z 2019-08-14T00:00:00.130499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-14T00:00:00.140500Z 2019-08-14T23:59:59.770500Z
FR       AJAC    00       HHZ     M       100.0      2019-08-15T00:00:01.840499Z 2019-08-16T00:00:01.200499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-16T00:00:01.210500Z 2019-08-17T23:59:59.900500Z
FR       AJAC    00       HHZ     M       100.0      2019-08-18T00:00:01.970500Z 2019-08-20T13:11:21.000499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-20T13:11:23.050499Z 2019-08-21T00:00:00.140499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-21T00:00:00.150500Z 2019-08-21T23:59:59.610500Z
FR       AJAC    00       HHZ     M       100.0      2019-08-22T00:00:01.680500Z 2019-08-24T00:00:01.360499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-24T00:00:01.370500Z 2019-08-26T23:59:59.900500Z
FR       AJAC    00       HHZ     M       100.0      2019-08-27T00:00:01.970500Z 2019-08-27T23:59:59.850500Z
FR       AJAC    00       HHZ     M       100.0      2019-08-28T00:00:01.920500Z 2019-08-31T00:00:00.200499Z
FR       AJAC    00       HHZ     M       100.0      2019-08-31T00:00:00.210500Z 2019-08-31T23:59:59.950500Z
FR       AJAC    00       HHZ     M       100.0      2019-09-01T00:00:02.020499Z 2019-09-04T00:00:00.920499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-04T00:00:00.930500Z 2019-09-06T23:59:59.590499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-07T00:00:01.660500Z 2019-09-09T00:00:00.120499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-09T00:00:00.130500Z 2019-09-10T23:59:59.920499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-11T00:00:01.990499Z 2019-09-13T00:00:00.680499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-13T00:00:00.690500Z 2019-09-15T23:59:59.850500Z
FR       AJAC    00       HHZ     M       100.0      2019-09-16T00:00:01.920500Z 2019-09-20T00:00:01.110499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-20T00:00:01.120500Z 2019-09-23T20:51:57.050499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-23T20:51:57.072860Z 2019-09-25T08:02:43.090500Z
FR       AJAC    00       HHZ     M       100.0      2019-09-25T08:02:45.130500Z 2019-09-28T00:00:01.410499Z
FR       AJAC    00       HHZ     M       100.0      2019-09-28T00:00:01.420500Z 2019-09-29T02:35:45.650500Z
FR       AJAC    00       HHZ     M       100.0      2019-09-29T02:35:45.667359Z 2019-10-07T23:59:59.570499Z
FR       AJAC    00       HHZ     M       100.0      2019-10-08T00:00:01.640499Z 2019-10-10T23:59:59.520499Z
FR       AJAC    00       HHZ     M       100.0      2019-10-11T00:00:01.590499Z 2019-10-12T00:00:00.200499Z
FR       AJAC    00       HHZ     M       100.0      2019-10-12T00:00:00.210500Z 2019-10-13T23:59:59.530499Z
FR       AJAC    00       HHZ     M       100.0      2019-10-14T00:00:01.600499Z 2019-10-15T00:00:01.390499Z
FR       AJAC    00       HHZ     M       100.0      2019-10-15T00:00:01.400500Z 2019-10-16T04:22:04.550117Z
FR       AJAC    00       HHZ     M       100.0      2019-10-16T04:22:04.608529Z 2019-10-17T14:23:35.370499Z
FR       AJAC    00       HHZ     M       100.0      2019-10-17T14:29:02.440515Z 2019-10-17T23:59:59.500515Z
FR       AJAC    00       HHZ     M       100.0      2019-10-18T00:00:01.570501Z 2019-10-18T23:59:59.770501Z
FR       AJAC    00       HHZ     M       100.0      2019-10-19T00:00:01.840501Z 2019-10-20T23:59:59.680501Z
FR       AJAC    00       HHZ     M       100.0      2019-10-21T00:00:01.750504Z 2019-10-21T23:59:59.510504Z
FR       AJAC    00       HHZ     M       100.0      2019-10-22T00:00:01.580501Z 2019-10-26T23:59:59.820501Z
FR       AJAC    00       HHZ     M       100.0      2019-10-27T00:00:01.890501Z 2019-10-27T23:59:59.630501Z
FR       AJAC    00       HHZ     M       100.0      2019-10-28T00:00:01.700501Z 2019-10-28T23:59:59.770501Z
FR       AJAC    00       HHZ     M       100.0      2019-10-29T00:00:01.680501Z 2019-10-31T00:00:00.600501Z
FR       AJAC    00       HHZ     M       100.0      2019-10-31T00:00:00.610502Z 2019-11-03T23:59:59.570501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-04T00:00:00.920501Z 2019-11-04T23:59:59.960501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-05T00:00:01.920501Z 2019-11-07T00:00:00.350501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-07T00:00:00.360502Z 2019-11-08T23:59:59.570501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-09T00:00:01.640501Z 2019-11-10T23:59:59.660501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-11T00:00:01.730501Z 2019-11-11T23:59:59.930501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-12T00:00:02.000501Z 2019-11-12T23:59:59.620501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-13T00:00:01.691406Z 2019-11-13T21:09:42.841406Z
FR       AJAC    00       HHZ     M       100.0      2019-11-13T21:09:42.870986Z 2019-11-15T00:00:01.481552Z
FR       AJAC    00       HHZ     M       100.0      2019-11-15T00:00:01.510501Z 2019-11-15T23:59:59.770501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-16T00:00:01.830501Z 2019-11-17T00:00:00.680501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-17T00:00:00.700501Z 2019-11-21T23:59:59.750501Z
FR       AJAC    00       HHZ     M       100.0      2019-11-22T00:00:01.820501Z 2019-11-25T00:00:00.829676Z
FR       AJAC    00       HHZ     M       100.0      2019-11-25T00:00:00.840501Z 2019-12-01T23:59:59.520501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-02T00:00:01.590501Z 2019-12-10T23:59:59.810501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-11T00:00:01.880502Z 2019-12-12T23:59:59.900501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-13T00:00:01.970501Z 2019-12-15T23:59:59.580501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-16T00:00:01.650501Z 2019-12-17T23:59:59.880501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-18T00:00:01.950501Z 2019-12-19T23:59:59.610501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-20T00:00:01.680501Z 2019-12-29T23:59:59.810501Z
FR       AJAC    00       HHZ     M       100.0      2019-12-30T00:00:01.880502Z 2020-01-01T00:00:00.000000Z
FR       ARBF    00       HHZ     M       100.0      2019-01-01T00:00:01.150501Z 2019-01-03T00:00:00.870500Z
FR       ARBF    00       HHZ     M       100.0      2019-01-03T00:00:00.880501Z 2019-01-03T23:59:59.580501Z
FR       ARBF    00       HHZ     M       100.0      2019-01-04T00:00:00.830500Z 2019-01-05T23:59:59.850500Z
